mid,publish_time,user_name,user_link,content,weibo_link,forward_num,comment_num,like_num
5.04E+15,2024/6/6 9:14,骏琪198611,https://weibo.com/u/7914380894,一位老人在南海边画了一个圈！[鲜花][鲜花][鲜花],https://weibo.com/7914380894/OhHGEFNCX,0,0,0
5.04E+15,2024/6/6 9:27,用户7396384560,https://weibo.com/u/7396384560,：∵lr一十：@捌折优惠 ,https://weibo.com/7396384560/OhHLOoa7v,0,0,1
5.04E+15,2024/6/6 21:11,无di涛涛,https://weibo.com/u/7882970525,感谢革命先驱,https://weibo.com/7882970525/OhMnNb0rN,0,0,0
5.04E+15,2024/6/6 23:51,雲匯,https://weibo.com/u/7546307999,人民怀念你！,https://weibo.com/7546307999/OhNqLiFWF,0,0,0
5.04E+15,2024/6/7 6:18,用户5928317646,https://weibo.com/u/5928317646,[鲜花][鲜花][鲜花],https://weibo.com/5928317646/OhPXItsRp,0,0,1
5.04E+15,2024/6/7 7:13,用户6773969469,https://weibo.com/u/6773969469,转发微博,https://weibo.com/6773969469/OhQkh3uDD,0,0,0
5.04E+15,2024/6/7 10:42,用户6172495074,https://weibo.com/u/6172495074,改革开放要永远进行下去，祝“邓大人”在天堂永远幸福。感谢你深圳市了不起的新浪公司的伟大微博平台伟大博主史实君如此用心的对所谓“邓副总理”的关心，对人的生命的深切的关怀。谢谢深圳市的了不起的新浪企业的微博！,https://weibo.com/6172495074/OhRH7tPo5,0,0,0
5.04E+15,2024/6/7 11:55,用户mfg3s8awmz,https://weibo.com/u/2995954263,转发微博,https://weibo.com/2995954263/OhSaAly8Q,0,0,0
5.04E+15,2024/6/7 14:56,清心茶苑清心茶,https://weibo.com/u/2033139700,[鲜花],https://weibo.com/2033139700/OhTm0tdYU,0,0,0
5.04E+15,2024/6/7 17:10,Serendipity0707,https://weibo.com/u/7854848367,转发微博,https://weibo.com/7854848367/OhUelmswu,0,0,0
5.04E+15,2024/6/7 19:38,爱我中华爱我中华1983,https://weibo.com/u/7925489479,转发微博,https://weibo.com/7925489479/OhVczsaQJ,0,0,0
5.04E+15,2024/6/7 21:29,用户7338064763,https://weibo.com/u/7338064763,转发微博,https://weibo.com/7338064763/OhVVybMza,0,0,0
5.04E+15,2024/6/7 23:14,我家野夫,https://weibo.com/u/6581567645,转发微博,https://weibo.com/6581567645/OhWCkpfqa,0,0,0
5.04E+15,2024/6/8 9:15,用户6222291942,https://weibo.com/u/6222291942,转发微博,https://weibo.com/6222291942/Oi0y3vVMA,0,0,0
5.04E+15,2024/6/8 9:50,孟利军,https://weibo.com/u/1687478584,转发微博,https://weibo.com/1687478584/Oi0Mo4Ow1,0,0,0
5.04E+15,2024/6/8 11:13,后大滩517,https://weibo.com/u/2635481585,缅怀逝者！感谢这位农民的儿子解决了中国人得吃饭问题！,https://weibo.com/2635481585/Oi1kclfUq,0,0,0
5.04E+15,2024/6/8 13:05,雪碧_198009,https://weibo.com/u/7917445956,转发微博,https://weibo.com/7917445956/Oi23xsNuR,0,0,0
5.04E+15,2024/6/8 17:25,ART-dirt,https://weibo.com/u/7447835206,政治政治政治90！！！！[鲜花][鲜花][鲜花],https://weibo.com/7447835206/Oi3L2aOIQ,0,0,0
5.04E+15,2024/6/9 10:06,Value_speculation,https://weibo.com/u/3318880804,转发微博,https://weibo.com/3318880804/Oiaj9tViz,0,0,0
5.04E+15,2024/6/9 11:54,用户5979486358,https://weibo.com/u/5979486358,转发微博,https://weibo.com/5979486358/Oib14tHfm,0,0,0
5.04E+15,2024/6/9 15:26,kurakyanon,https://weibo.com/u/6181860218,转发微博,https://weibo.com/6181860218/Oicpb6Xtd,0,0,0
5.04E+15,2024/6/9 16:43,fromharmon,https://weibo.com/u/5887858028,开创中国的伟人,https://weibo.com/5887858028/OicUlkcXf,0,0,0
5.04E+15,2024/6/9 23:33,用户6461211016,https://weibo.com/u/6461211016,//@用户5928317646:让一部分先富起来,https://weibo.com/6461211016/OifB4x7hY,0,0,1
5.04E+15,2024/6/10 2:21,倥佰的忧伤,https://weibo.com/u/6082242437,不能再搞了（意思是不能再抓贫官了，因为贪官们发了财自然就会死心塌地的搞改革开放。）。,https://weibo.com/6082242437/OigGUAe6a,0,0,0
5.04E+15,2024/6/10 9:04,過嘚冭漃寞的小媳妇,https://weibo.com/u/5592738990,转发微博,https://weibo.com/5592738990/OijkMCarb,0,0,0
5.04E+15,2024/6/10 10:36,陈冠舟1973,https://weibo.com/u/6534977132,真正的伟人[鼓掌],https://weibo.com/6534977132/OijVYkEQq,0,0,0
5.04E+15,2024/6/10 12:02,2020BJLLY,https://weibo.com/u/7420159696,送花[鲜花][鲜花][鲜花][鲜花][鲜花][鲜花],https://weibo.com/7420159696/OikuLkDnt,0,0,0
5.04E+15,2024/6/10 12:03,2020BJLLY,https://weibo.com/u/7420159696,缅怀伟人！,https://weibo.com/7420159696/Oikvf0o4g,0,0,0
5.04E+15,2024/6/10 15:57,黑眼豆豆005,https://weibo.com/u/1857706452,转发微博,https://weibo.com/1857706452/Oim28mMTY,0,0,0
5.04E+15,2024/6/10 15:58,岭南富國,https://weibo.com/u/2856499614,为改革开放的总设计师献上一朵花[鲜花]，感谢他为国家做出的卓越贡献[心]。 ​​​,https://weibo.com/2856499614/Oim2udK3e,0,0,0
5.04E+15,2024/6/11 1:54,老有理了哈,https://weibo.com/u/7911015276,转发微博,https://weibo.com/7911015276/OipWBwc7p,0,0,0
5.04E+15,2024/6/11 9:44,好心情玉麒麟,https://weibo.com/u/7568007383,毛主席真的是眼光太准了，一旦出山天下大乱,https://weibo.com/7568007383/Oit1fy9Gc,0,0,0
5.04E+15,2024/6/11 9:46,好心情玉麒麟,https://weibo.com/u/7568007383,只有毛泽东主席才能称为伟人！猫论一出天下大乱,https://weibo.com/7568007383/Oit2axKuG,0,0,0
5.04E+15,2024/6/11 12:56,胖妈妈2023,https://weibo.com/u/5885017220,转发微博,https://weibo.com/5885017220/Oiuhj6hrA,0,0,0
5.04E+15,2024/6/11 19:37,心若止水988_584,https://weibo.com/u/2118076184,转发微博,https://weibo.com/2118076184/OiwU64LxC,0,0,0
5.04E+15,2024/6/11 19:41,虫虫一路长虹,https://weibo.com/u/7724286414,转发微博,https://weibo.com/7724286414/OiwVU3825,0,0,0
5.04E+15,2024/6/11 20:57,中场的变数,https://weibo.com/u/2406646533,转发微博,https://weibo.com/2406646533/Oixqu6NXq,0,0,0
5.04E+15,2024/6/12 10:29,夏季的星空198710,https://weibo.com/u/7823574886,他像毛主席一样闪闪发光,https://weibo.com/7823574886/OiCK60Jz0,0,0,0
5.04E+15,2024/6/12 11:51,蘭草幽香365,https://weibo.com/u/5500109179,转发微博,https://weibo.com/5500109179/OiDhBj8ec,0,0,0
5.04E+15,2024/6/12 12:58,Ly岁月静好love,https://weibo.com/u/5289251718,[good][good][good],https://weibo.com/5289251718/OiDIA8h2j,0,0,0
5.04E+15,2024/6/12 17:00,用户7542352071,https://weibo.com/u/7542352071,历史以来中国最大的奸臣，，把百姓搞得民不聊生，他一死了之，遗臭万年,https://weibo.com/7542352071/OiFiKdeQb,0,0,0
5.04E+15,2024/6/12 19:14,漾漾爷爷ZXH,https://weibo.com/u/7362676613,转发微博,https://weibo.com/7362676613/OiGbqe4Il,0,0,0
5.04E+15,2024/6/13 7:32,Frankgina钟吉华,https://weibo.com/u/3096354417,转发微博,https://weibo.com/3096354417/OiL0Q5WbH,0,0,0
5.04E+15,2024/6/13 8:40,用户5705839579,https://weibo.com/u/5705839579,永不翻案靠不住，翻案不得人心,https://weibo.com/5705839579/OiLshkeOm,0,0,0
5.04E+15,2024/6/13 9:38,Seancct,https://weibo.com/u/6201882517,为改革开放的总设计师献上一朵花🌹,https://weibo.com/6201882517/OiLQ5cBGE,0,0,0
5.04E+15,2024/6/13 21:45,用户7730340603,https://weibo.com/u/7730340603,[鲜花][鲜花][鲜花][鲜花][鲜花][鲜花][鲜花][鲜花][鲜花],https://weibo.com/7730340603/OiQAZgKm8,0,0,0
5.04E+15,2024/6/14 1:09,用户7924002526,https://weibo.com/u/7924002526,转发微博,https://weibo.com/7924002526/OiRVNFq2H,0,0,0
5.05E+15,2024/6/14 22:17,不会跳广场舞的张大爷,https://weibo.com/u/6376598425,转发微博,https://weibo.com/6376598425/Oj0ekgCNN,0,0,0
5.05E+15,2024/6/15 8:08,用户7846278898,https://weibo.com/u/7846278898,转发微博,https://weibo.com/7846278898/Oj46cgQh6,0,0,1
5.05E+15,2024/6/15 8:39,小树呀ya,https://weibo.com/u/7734426113,转发微博,https://weibo.com/7734426113/Oj4j3rGPu,0,0,0
5.05E+15,2024/6/15 11:30,zzyy1990,https://weibo.com/u/1853592250,转发微博,https://weibo.com/1853592250/Oj5qztnC3,0,0,0
5.05E+15,2024/6/16 6:31,用户7924716215,https://weibo.com/u/7924716215,🌹🌹🌹🌹🌹🌹,https://weibo.com/7924716215/OjcTrz4Xn,0,0,0
5.05E+15,2024/6/16 11:27,赵叁020,https://weibo.com/u/7355724888,中国脊梁总设计师邓公贡献非凡，值得后人敬仰[鲜花],https://weibo.com/7355724888/OjePwlEWv,0,0,0
5.05E+15,2024/6/16 11:27,赵叁020,https://weibo.com/u/7355724888,转发微博,https://weibo.com/7355724888/OjePEklZC,0,0,0
5.05E+15,2024/6/16 13:03,稻谷飘香云淡天高,https://weibo.com/u/5532673709,春天的故事，他为我们画了一个圈，奠定了改革开放的基础。[鲜花],https://weibo.com/5532673709/OjfsxhM8J,0,0,1
5.05E+15,2024/6/16 18:38,西安薛惠芳--中医,https://weibo.com/u/2216120321,骨碎补。桑寄生。鹿角胶。车前子。对腰椎间盘突出。渐冻症。下肢静脉曲张。有辅助治疗作用。用法内服外洗。,https://weibo.com/2216120321/OjhENFhbt,1,0,2
5.05E+15,2024/6/16 23:43,不会跳广场舞的张大爷,https://weibo.com/u/6376598425,转发微博,https://weibo.com/6376598425/OjjEvabwl,0,0,0
5.05E+15,2024/6/17 0:51,玻色子198904,https://weibo.com/u/7843852064,问题不是改开带来的，而是改开不彻底带来的。,https://weibo.com/7843852064/Ojk624Ouw,0,0,0
5.05E+15,2024/6/17 7:10,用户7379801764,https://weibo.com/u/7379801764,转发微博,https://weibo.com/7379801764/OjmzQlOY7,0,0,0
5.05E+15,2024/6/17 8:59,思想侠,https://weibo.com/u/2129607223,//@西安薛惠芳--中医:骨碎补。桑寄生。鹿角胶。车前子。对腰椎间盘突出。渐冻症。下肢静脉曲张。有辅助治疗作用。用法内服外洗。,https://weibo.com/2129607223/OjnhW4pDg,0,0,0
5.05E+15,2024/6/17 11:31,香烟过敏_007,https://weibo.com/u/1104986190,//@不会跳广场舞的张大爷:转发微博,https://weibo.com/1104986190/OjohKBcQt,0,0,0
5.05E+15,2024/6/17 15:58,happy丸子木头,https://weibo.com/u/5804946564,转发微博,https://weibo.com/5804946564/Ojq2202Dl,0,0,0
5.05E+15,2024/6/17 17:34,点一盏66大顺灯,https://weibo.com/u/7333075767,从此以后一小部分人快速富起来了,https://weibo.com/7333075767/OjqF2nPed,0,0,0
5.05E+15,2024/6/17 18:52,用户7864658866,https://weibo.com/u/7864658866,没有他农村人出不来工作，如今不愁吃穿。,https://weibo.com/7864658866/OjraItHSE,0,0,0
5.05E+15,2024/6/17 19:08,mingkninga,https://weibo.com/u/5376257733,转发微博,https://weibo.com/5376257733/OjrhnwfeH,0,0,0
5.05E+15,2024/6/17 22:22,西4444,https://weibo.com/u/5890886101,//@思想侠:转发微博,https://weibo.com/5890886101/OjsxWrWni,0,0,0
